t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
9.16,500.0,188.74464,14.43683,165.34182,0.49114,11.76384,946.72267,3.53005,165.34182,0.49114,21.74063,0,2.21693,0
9.17,500.0,188.98152,14.43523,165.45932,0.4915,11.74981,948.37667,3.53044,165.45932,0.4915,21.74063,0,2.21693,0
9.18,500.0,189.21815,14.43363,165.57668,0.49186,11.73579,950.03185,3.53083,165.57668,0.49186,21.74063,0,2.21693,0
9.19,500.0,189.45455,14.43202,165.6939,0.49221,11.72179,951.6882,3.53123,165.6939,0.49221,21.74063,0,2.21693,0
9.2,500.0,189.69071,14.43042,165.81098,0.49257,11.7078,953.34573,3.53162,165.81098,0.49257,21.74063,0,2.21693,0
9.21,500.0,189.92662,14.42882,165.92792,0.49293,11.69383,955.00442,3.53201,165.92792,0.49293,21.74063,0,2.21693,0
9.22,500.0,190.1623,14.42722,166.04471,0.49328,11.67987,956.66429,3.5324,166.04471,0.49328,21.74063,0,2.21693,0
9.23,500.0,190.39773,14.42561,166.16137,0.49364,11.66592,958.32532,3.5328,166.16137,0.49364,21.74063,0,2.21693,0
9.24,500.0,190.63293,14.42401,166.27789,0.494,11.65198,959.98751,3.53319,166.27789,0.494,21.74063,0,2.21693,0
9.25,500.0,190.86788,14.42241,166.39427,0.49435,11.63806,961.65087,3.53358,166.39427,0.49435,21.74063,0,2.21693,0
9.26,500.0,191.10259,14.4208,166.51052,0.49471,11.62416,963.3154,3.53397,166.51052,0.49471,21.74063,0,2.21693,0
9.27,500.0,191.33706,14.4192,166.62662,0.49506,11.61026,964.98108,3.53437,166.62662,0.49506,21.74063,0,2.21693,0
9.28,500.0,191.57129,14.4176,166.74258,0.49541,11.59638,966.64793,3.53476,166.74258,0.49541,21.74063,0,2.21693,0
9.29,500.0,191.80527,14.416,166.85841,0.49577,11.58252,968.31593,3.53515,166.85841,0.49577,21.74063,0,2.21693,0
9.3,500.0,192.03901,14.41439,166.97409,0.49612,11.56866,969.9851,3.53554,166.97409,0.49612,21.74063,0,2.21693,0
9.31,500.0,192.27251,14.41279,167.08964,0.49647,11.55483,971.65542,3.53594,167.08964,0.49647,21.74063,0,2.21693,0
9.32,500.0,192.50576,14.41119,167.20505,0.49683,11.541,973.32689,3.53633,167.20505,0.49683,21.74063,0,2.21693,0
9.33,500.0,192.73877,14.40958,167.32032,0.49718,11.52719,974.99952,3.53672,167.32032,0.49718,21.74063,0,2.21693,0
9.34,500.0,192.97153,14.40798,167.43546,0.49753,11.51339,976.67329,3.53712,167.43546,0.49753,21.74063,0,2.21693,0
9.35,500.0,193.20405,14.40638,167.55045,0.49788,11.49961,978.34822,3.53751,167.55045,0.49788,21.74063,0,2.21693,0
9.36,500.0,193.43633,14.40478,167.66531,0.49823,11.48584,980.0243,3.5379,167.66531,0.49823,21.74063,0,2.21693,0
9.37,500.0,193.66836,14.40317,167.78003,0.49858,11.47208,981.70153,3.5383,167.78003,0.49858,21.74063,0,2.21693,0
9.38,500.0,193.90014,14.40157,167.89462,0.49893,11.45834,983.3799,3.53869,167.89462,0.49893,21.74063,0,2.21693,0
9.39,500.0,194.13168,14.39997,168.00906,0.49928,11.44462,985.05942,3.53909,168.00906,0.49928,21.74063,0,2.21693,0
9.4,500.0,194.36297,14.39837,168.12337,0.49963,11.4309,986.74008,3.53948,168.12337,0.49963,21.74063,0,2.21693,0
9.41,500.0,194.59402,14.39676,168.23754,0.49998,11.4172,988.42189,3.53987,168.23754,0.49998,21.74063,0,2.21693,0
9.42,500.0,194.82481,14.39516,168.35158,0.50033,11.40352,990.10483,3.54027,168.35158,0.50033,21.74063,0,2.21693,0
9.43,500.0,195.05536,14.39356,168.46548,0.50068,11.38985,991.78892,3.54066,168.46548,0.50068,21.74063,0,2.21693,0
9.44,500.0,195.28567,14.39195,168.57924,0.50103,11.37619,993.47414,3.54106,168.57924,0.50103,21.74063,0,2.21693,0
9.45,500.0,195.51572,14.39035,168.69286,0.50137,11.36255,995.1605,3.54145,168.69286,0.50137,21.74063,0,2.21693,0
9.46,500.0,195.74553,14.38875,168.80635,0.50172,11.34892,996.848,3.54185,168.80635,0.50172,21.74063,0,2.21693,0
9.47,500.0,195.97509,14.38715,168.91971,0.50207,11.3353,998.53663,3.54224,168.91971,0.50207,21.74063,0,2.21693,0
9.48,500.0,196.2044,14.38554,169.03292,0.50241,11.3217,1000.22639,3.54263,169.03292,0.50241,21.74063,0,2.21693,0
9.49,500.0,196.43346,14.38394,169.146,0.50276,11.30812,1001.91729,3.54303,169.146,0.50276,21.74063,0,2.21693,0
9.5,500.0,196.66228,14.38234,169.25895,0.5031,11.29455,1003.60931,3.54342,169.25895,0.5031,21.74063,0,2.21693,0
9.51,500.0,196.89084,14.38073,169.37176,0.50345,11.28099,1005.30247,3.54382,169.37176,0.50345,21.74063,0,2.21693,0
9.52,500.0,197.11915,14.37913,169.48443,0.50379,11.26745,1006.99675,3.54421,169.48443,0.50379,21.74063,0,2.21693,0
9.53,500.0,197.34722,14.37753,169.59697,0.50414,11.25392,1008.69215,3.54461,169.59697,0.50414,21.74063,0,2.21693,0
9.54,500.0,197.57503,14.37593,169.70938,0.50448,11.2404,1010.38869,3.545,169.70938,0.50448,21.74063,0,2.21693,0
9.55,500.0,197.80259,14.37432,169.82165,0.50483,11.2269,1012.08634,3.5454,169.82165,0.50483,21.74063,0,2.21693,0
9.56,500.0,198.0299,14.37272,169.93378,0.50517,11.21342,1013.78512,3.54579,169.93378,0.50517,21.74063,0,2.21693,0
9.57,500.0,198.25696,14.37112,170.04578,0.50551,11.19995,1015.48502,3.54619,170.04578,0.50551,21.74063,0,2.21693,0
9.58,500.0,198.48377,14.36952,170.15765,0.50586,11.18649,1017.18603,3.54659,170.15765,0.50586,21.74063,0,2.21693,0
9.59,500.0,198.71033,14.36791,170.26938,0.5062,11.17305,1018.88817,3.54698,170.26938,0.5062,21.74063,0,2.21693,0
9.6,500.0,198.93664,14.36631,170.38097,0.50654,11.15962,1020.59142,3.54738,170.38097,0.50654,21.74063,0,2.21693,0
9.61,500.0,199.16269,14.36471,170.49243,0.50688,11.14621,1022.29579,3.54777,170.49243,0.50688,21.74063,0,2.21693,0
9.62,500.0,199.3885,14.3631,170.60376,0.50722,11.13281,1024.00127,3.54817,170.60376,0.50722,21.74063,0,2.21693,0
9.63,500.0,199.61405,14.3615,170.71496,0.50756,11.11942,1025.70786,3.54856,170.71496,0.50756,21.74063,0,2.21693,0
9.64,500.0,199.83934,14.3599,170.82602,0.5079,11.10606,1027.41557,3.54896,170.82602,0.5079,21.74063,0,2.21693,0
9.65,500.0,200.06439,14.3583,170.93694,0.50824,11.0927,1029.12438,3.54936,170.93694,0.50824,21.74063,0,2.21693,0
9.66,500.0,200.28918,14.35669,171.04774,0.50858,11.07936,1030.8343,3.54975,171.04774,0.50858,21.74063,0,2.21693,0
9.67,500.0,200.51372,14.35509,171.1584,0.50892,11.06603,1032.54534,3.55015,171.1584,0.50892,21.74063,0,2.21693,0
9.68,500.0,200.738,14.35349,171.26893,0.50926,11.05272,1034.25747,3.55055,171.26893,0.50926,21.74063,0,2.21693,0
9.69,500.0,200.96203,14.35188,171.37932,0.5096,11.03943,1035.97071,3.55094,171.37932,0.5096,21.74063,0,2.21693,0
9.7,500.0,201.1858,14.35028,171.48958,0.50994,11.02615,1037.68506,3.55134,171.48958,0.50994,21.74063,0,2.21693,0
9.71,500.0,201.40933,14.34868,171.59971,0.51027,11.01288,1039.4005,3.55174,171.59971,0.51027,21.74063,0,2.21693,0
9.72,500.0,201.63259,14.34708,171.70971,0.51061,10.99963,1041.11705,3.55213,171.70971,0.51061,21.74063,0,2.21693,0
9.73,500.0,201.8556,14.34547,171.81957,0.51095,10.98639,1042.8347,3.55253,171.81957,0.51095,21.74063,0,2.21693,0
9.74,500.0,202.07836,14.34387,171.9293,0.51128,10.97317,1044.55344,3.55293,171.9293,0.51128,21.74063,0,2.21693,0
9.75,500.0,202.30086,14.34227,172.0389,0.51162,10.95996,1046.27328,3.55332,172.0389,0.51162,21.74063,0,2.21693,0
9.76,500.0,202.52311,14.34067,172.14837,0.51196,10.94677,1047.99422,3.55372,172.14837,0.51196,21.74063,0,2.21693,0
9.77,500.0,202.7451,14.33906,172.2577,0.51229,10.93359,1049.71625,3.55412,172.2577,0.51229,21.74063,0,2.21693,0
9.78,500.0,202.96684,14.33746,172.36691,0.51263,10.92043,1051.43937,3.55451,172.36691,0.51263,21.74063,0,2.21693,0
9.79,500.0,203.18831,14.33586,172.47598,0.51296,10.90728,1053.16359,3.55491,172.47598,0.51296,21.74063,0,2.21693,0
9.8,500.0,203.40954,14.33425,172.58492,0.51329,10.89415,1054.88889,3.55531,172.58492,0.51329,21.74063,0,2.21693,0
9.81,500.0,203.6305,14.33265,172.69373,0.51363,10.88103,1056.61528,3.55571,172.69373,0.51363,21.74063,0,2.21693,0
9.82,500.0,203.85121,14.33105,172.80241,0.51396,10.86793,1058.34277,3.5561,172.80241,0.51396,21.74063,0,2.21693,0
9.83,500.0,204.07167,14.32945,172.91096,0.51429,10.85484,1060.07133,3.5565,172.91096,0.51429,21.74063,0,2.21693,0
9.84,500.0,204.29186,14.32784,173.01938,0.51463,10.84176,1061.80098,3.5569,173.01938,0.51463,21.74063,0,2.21693,0
9.85,500.0,204.5118,14.32624,173.12767,0.51496,10.82871,1063.53172,3.5573,173.12767,0.51496,21.74063,0,2.21693,0
9.86,500.0,204.73148,14.32464,173.23582,0.51529,10.81566,1065.26354,3.5577,173.23582,0.51529,21.74063,0,2.21693,0
9.87,500.0,204.9509,14.32303,173.34385,0.51562,10.80263,1066.99644,3.55809,173.34385,0.51562,21.74063,0,2.21693,0
9.88,500.0,205.17007,14.32143,173.45175,0.51595,10.78962,1068.73041,3.55849,173.45175,0.51595,21.74063,0,2.21693,0
9.89,500.0,205.38898,14.31983,173.55951,0.51629,10.77662,1070.46547,3.55889,173.55951,0.51629,21.74063,0,2.21693,0
9.9,500.0,205.60763,14.31823,173.66715,0.51662,10.76364,1072.2016,3.55929,173.66715,0.51662,21.74063,0,2.21693,0
9.91,500.0,205.82602,14.31662,173.77465,0.51695,10.75067,1073.93881,3.55969,173.77465,0.51695,21.74063,0,2.21693,0
9.92,500.0,206.04415,14.31502,173.88203,0.51728,10.73772,1075.6771,3.56009,173.88203,0.51728,21.74063,0,2.21693,0
9.93,500.0,206.26203,14.31342,173.98928,0.51761,10.72478,1077.41645,3.56048,173.98928,0.51761,21.74063,0,2.21693,0
9.94,500.0,206.47964,14.31182,174.0964,0.51793,10.71186,1079.15688,3.56088,174.0964,0.51793,21.74063,0,2.21693,0
9.95,500.0,206.697,14.31021,174.20339,0.51826,10.69895,1080.89838,3.56128,174.20339,0.51826,21.74063,0,2.21693,0
9.96,500.0,206.9141,14.30861,174.31025,0.51859,10.68606,1082.64095,3.56168,174.31025,0.51859,21.74063,0,2.21693,0
9.97,500.0,207.13094,14.30701,174.41698,0.51892,10.67319,1084.38458,3.56208,174.41698,0.51892,21.74063,0,2.21693,0
9.98,500.0,207.34752,14.3054,174.52358,0.51925,10.66032,1086.12929,3.56248,174.52358,0.51925,21.74063,0,2.21693,0
9.99,500.0,207.56384,14.3038,174.63006,0.51957,10.64748,1087.87505,3.56288,174.63006,0.51957,21.74063,0,2.21693,0
10.0,500.0,207.7799,14.3022,174.7364,0.5199,10.63465,1089.62189,3.56328,174.7364,0.5199,21.74063,0,2.21693,0
10.01,500.0,207.9957,14.3006,174.84262,0.52023,10.62183,1091.36978,3.56368,174.84262,0.52023,21.74063,0,2.21693,0
10.02,500.0,208.21124,14.29899,174.94871,0.52055,10.60903,1093.11874,3.56408,174.94871,0.52055,21.74063,0,2.21693,0
10.03,500.0,208.42651,14.29739,175.05468,0.52088,10.59625,1094.86876,3.56447,175.05468,0.52088,21.74063,0,2.21693,0
10.04,500.0,208.64153,14.29579,175.16051,0.52121,10.58348,1096.61983,3.56487,175.16051,0.52121,21.74063,0,2.21693,0
10.05,500.0,208.85629,14.29418,175.26622,0.52153,10.57072,1098.37197,3.56527,175.26622,0.52153,21.74063,0,2.21693,0
10.06,500.0,209.07079,14.29258,175.3718,0.52185,10.55798,1100.12516,3.56567,175.3718,0.52185,21.74063,0,2.21693,0
10.07,500.0,209.28503,14.29098,175.47725,0.52218,10.54526,1101.8794,3.56607,175.47725,0.52218,21.74063,0,2.21693,0
10.08,500.0,209.49901,14.28938,175.58258,0.5225,10.53255,1103.6347,3.56647,175.58258,0.5225,21.74063,0,2.21693,0
10.09,500.0,209.71272,14.28777,175.68777,0.52283,10.51986,1105.39105,3.56687,175.68777,0.52283,21.74063,0,2.21693,0
10.1,500.0,209.92618,14.28617,175.79285,0.52315,10.50718,1107.14845,3.56727,175.79285,0.52315,21.74063,0,2.21693,0
10.11,500.0,210.13937,14.28457,175.89779,0.52347,10.49452,1108.90691,3.56767,175.89779,0.52347,21.74063,0,2.21693,0
10.12,500.0,210.3523,14.28297,176.00261,0.5238,10.48187,1110.66641,3.56807,176.00261,0.5238,21.74063,0,2.21693,0
10.13,500.0,210.56497,14.28136,176.1073,0.52412,10.46924,1112.42696,3.56847,176.1073,0.52412,21.74063,0,2.21693,0
10.14,500.0,210.77738,14.27976,176.21187,0.52444,10.45663,1114.18855,3.56888,176.21187,0.52444,21.74063,0,2.21693,0
10.15,500.0,210.98953,14.27816,176.31631,0.52476,10.44403,1115.9512,3.56928,176.31631,0.52476,21.74063,0,2.21693,0
10.16,500.0,211.20141,14.27655,176.42062,0.52508,10.43144,1117.71488,3.56968,176.42062,0.52508,21.74063,0,2.21693,0
10.17,500.0,211.41304,14.27495,176.52481,0.5254,10.41887,1119.47961,3.57008,176.52481,0.5254,21.74063,0,2.21693,0
10.18,500.0,211.6244,14.27335,176.62888,0.52572,10.40632,1121.24538,3.57048,176.62888,0.52572,21.74063,0,2.21693,0
10.19,500.0,211.8355,14.27175,176.73281,0.52604,10.39378,1123.01218,3.57088,176.73281,0.52604,21.74063,0,2.21693,0
10.2,500.0,212.04633,14.27014,176.83663,0.52636,10.38126,1124.78003,3.57128,176.83663,0.52636,21.74063,0,2.21693,0
10.21,500.0,212.25691,14.26854,176.94031,0.52668,10.36875,1126.54892,3.57168,176.94031,0.52668,21.74063,0,2.21693,0
10.22,500.0,212.46722,14.26694,177.04388,0.527,10.35626,1128.31884,3.57208,177.04388,0.527,21.74063,0,2.21693,0
10.23,500.0,212.67727,14.26533,177.14731,0.52732,10.34378,1130.08979,3.57248,177.14731,0.52732,21.74063,0,2.21693,0
10.24,500.0,212.88706,14.26373,177.25063,0.52764,10.33132,1131.86178,3.57288,177.25063,0.52764,21.74063,0,2.21693,0
10.25,500.0,213.09658,14.26213,177.35382,0.52796,10.31888,1133.63481,3.57329,177.35382,0.52796,21.74063,0,2.21693,0
10.26,500.0,213.30584,14.26053,177.45688,0.52827,10.30645,1135.40886,3.57369,177.45688,0.52827,21.74063,0,2.21693,0
10.27,500.0,213.51484,14.25892,177.55982,0.52859,10.29404,1137.18394,3.57409,177.55982,0.52859,21.74063,0,2.21693,0
10.28,500.0,213.72357,14.25732,177.66264,0.52891,10.28164,1138.96005,3.57449,177.66264,0.52891,21.74063,0,2.21693,0
10.29,500.0,213.93204,14.25572,177.76533,0.52923,10.26926,1140.73719,3.57489,177.76533,0.52923,21.74063,0,2.21693,0
10.3,500.0,214.14025,14.25412,177.8679,0.52954,10.25689,1142.51536,3.5753,177.8679,0.52954,21.74063,0,2.21693,0
10.31,500.0,214.3482,14.25251,177.97034,0.52986,10.24454,1144.29455,3.5757,177.97034,0.52986,21.74063,0,2.21693,0
10.32,500.0,214.55588,14.25091,178.07267,0.53017,10.23221,1146.07477,3.5761,178.07267,0.53017,21.74063,0,2.21693,0
10.33,500.0,214.7633,14.24931,178.17486,0.53049,10.21989,1147.856,3.5765,178.17486,0.53049,21.74063,0,2.21693,0
10.34,500.0,214.97045,14.2477,178.27694,0.5308,10.20758,1149.63826,3.5769,178.27694,0.5308,21.74063,0,2.21693,0
10.35,500.0,215.17734,14.2461,178.37889,0.53112,10.1953,1151.42154,3.57731,178.37889,0.53112,21.74063,0,2.21693,0
10.36,500.0,215.38397,14.2445,178.48072,0.53143,10.18302,1153.20584,3.57771,178.48072,0.53143,21.74063,0,2.21693,0
10.37,500.0,215.59033,14.2429,178.58243,0.53175,10.17077,1154.99116,3.57811,178.58243,0.53175,21.74063,0,2.21693,0
10.38,500.0,215.79643,14.24129,178.68402,0.53206,10.15853,1156.77749,3.57851,178.68402,0.53206,21.74063,0,2.21693,0
10.39,500.0,216.00227,14.23969,178.78548,0.53237,10.1463,1158.56484,3.57892,178.78548,0.53237,21.74063,0,2.21693,0
10.4,500.0,216.20784,14.23809,178.88682,0.53268,10.1341,1160.3532,3.57932,178.88682,0.53268,21.74063,0,2.21693,0
10.41,500.0,216.41314,14.23648,178.98804,0.533,10.1219,1162.14257,3.57972,178.98804,0.533,21.74063,0,2.21693,0
10.42,500.0,216.61819,14.23488,179.08914,0.53331,10.10972,1163.93296,3.58013,179.08914,0.53331,21.74063,0,2.21693,0
10.43,500.0,216.82297,14.23328,179.19011,0.53362,10.09756,1165.72435,3.58053,179.19011,0.53362,21.74063,0,2.21693,0
10.44,500.0,217.02748,14.23168,179.29097,0.53393,10.08542,1167.51676,3.58093,179.29097,0.53393,21.74063,0,2.21693,0
10.45,500.0,217.23173,14.23007,179.3917,0.53424,10.07329,1169.31017,3.58133,179.3917,0.53424,21.74063,0,2.21693,0
10.46,500.0,217.43571,14.22847,179.49231,0.53455,10.06117,1171.10459,3.58174,179.49231,0.53455,21.74063,0,2.21693,0
10.47,500.0,217.63944,14.22687,179.5928,0.53486,10.04908,1172.90002,3.58214,179.5928,0.53486,21.74063,0,2.21693,0
10.48,500.0,217.84289,14.22527,179.69317,0.53517,10.03699,1174.69645,3.58255,179.69317,0.53517,21.74063,0,2.21693,0
10.49,500.0,218.04608,14.22366,179.79342,0.53548,10.02493,1176.49388,3.58295,179.79342,0.53548,21.74063,0,2.21693,0
10.5,500.0,218.24901,14.22206,179.89355,0.53579,10.01288,1178.29232,3.58335,179.89355,0.53579,21.74063,0,2.21693,0
10.51,500.0,218.45168,14.22046,179.99356,0.5361,10.00084,1180.09175,3.58376,179.99356,0.5361,21.74063,0,2.21693,0
10.52,500.0,218.65407,14.21885,180.09345,0.53641,9.98882,1181.89219,3.58416,180.09345,0.53641,21.74063,0,2.21693,0
10.53,500.0,218.85621,14.21725,180.19322,0.53672,9.97682,1183.69362,3.58456,180.19322,0.53672,21.74063,0,2.21693,0
10.54,500.0,219.05808,14.21565,180.29286,0.53703,9.96483,1185.49605,3.58497,180.29286,0.53703,21.74063,0,2.21693,0
10.55,500.0,219.25968,14.21405,180.39239,0.53734,9.95286,1187.29948,3.58537,180.39239,0.53734,21.74063,0,2.21693,0
10.56,500.0,219.46102,14.21244,180.4918,0.53764,9.94091,1189.1039,3.58578,180.4918,0.53764,21.74063,0,2.21693,0
10.57,500.0,219.66209,14.21084,180.59109,0.53795,9.92897,1190.90931,3.58618,180.59109,0.53795,21.74063,0,2.21693,0
10.58,500.0,219.8629,14.20924,180.69026,0.53826,9.91705,1192.71572,3.58659,180.69026,0.53826,21.74063,0,2.21693,0
10.59,500.0,220.06345,14.20763,180.78931,0.53856,9.90514,1194.52312,3.58699,180.78931,0.53856,21.74063,0,2.21693,0
10.6,500.0,220.26373,14.20603,180.88825,0.53887,9.89325,1196.3315,3.5874,180.88825,0.53887,21.74063,0,2.21693,0
10.61,500.0,220.46374,14.20443,180.98706,0.53917,9.88137,1198.14088,3.5878,180.98706,0.53917,21.74063,0,2.21693,0
10.62,500.0,220.66349,14.20283,181.08575,0.53948,9.86951,1199.95125,3.5882,181.08575,0.53948,21.74063,0,2.21693,0
10.63,500.0,220.86297,14.20122,181.18433,0.53978,9.85767,1201.7626,3.58861,181.18433,0.53978,21.74063,0,2.21693,0
10.64,500.0,221.06219,14.19962,181.28279,0.54009,9.84584,1203.57493,3.58901,181.28279,0.54009,21.74063,0,2.21693,0
10.65,500.0,221.26115,14.19802,181.38113,0.54039,9.83403,1205.38825,3.58942,181.38113,0.54039,21.74063,0,2.21693,0
10.66,500.0,221.45984,14.19642,181.47935,0.5407,9.82224,1207.20255,3.58983,181.47935,0.5407,21.74063,0,2.21693,0
10.67,500.0,221.65826,14.19481,181.57746,0.541,9.81046,1209.01784,3.59023,181.57746,0.541,21.74063,0,2.21693,0
10.68,500.0,221.85642,14.19321,181.67544,0.5413,9.79869,1210.8341,3.59064,181.67544,0.5413,21.74063,0,2.21693,0
10.69,500.0,222.05431,14.19161,181.77331,0.54161,9.78695,1212.65135,3.59104,181.77331,0.54161,21.74063,0,2.21693,0
10.7,500.0,222.25194,14.19,181.87107,0.54191,9.77522,1214.46957,3.59145,181.87107,0.54191,21.74063,0,2.21693,0
10.71,500.0,222.4493,14.1884,181.9687,0.54221,9.7635,1216.28877,3.59185,181.9687,0.54221,21.74063,0,2.21693,0
10.72,500.0,222.6464,14.1868,182.06622,0.54251,9.7518,1218.10894,3.59226,182.06622,0.54251,21.74063,0,2.21693,0
10.73,500.0,222.84324,14.1852,182.16362,0.54282,9.74012,1219.93009,3.59266,182.16362,0.54282,21.74063,0,2.21693,0
10.74,500.0,223.0398,14.18359,182.2609,0.54312,9.72845,1221.75221,3.59307,182.2609,0.54312,21.74063,0,2.21693,0
10.75,500.0,223.23611,14.18199,182.35807,0.54342,9.7168,1223.57531,3.59348,182.35807,0.54342,21.74063,0,2.21693,0
10.76,500.0,223.43214,14.18039,182.45512,0.54372,9.70517,1225.39937,3.59388,182.45512,0.54372,21.74063,0,2.21693,0
10.77,500.0,223.62792,14.17878,182.55206,0.54402,9.69355,1227.22441,3.59429,182.55206,0.54402,21.74063,0,2.21693,0
10.78,500.0,223.82342,14.17718,182.64888,0.54432,9.68194,1229.05041,3.59469,182.64888,0.54432,21.74063,0,2.21693,0
10.79,500.0,224.01866,14.17558,182.74558,0.54462,9.67036,1230.87739,3.5951,182.74558,0.54462,21.74063,0,2.21693,0
10.8,500.0,224.21364,14.17398,182.84217,0.54492,9.65879,1232.70533,3.59551,182.84217,0.54492,21.74063,0,2.21693,0
10.81,500.0,224.40835,14.17237,182.93864,0.54522,9.64723,1234.53423,3.59591,182.93864,0.54522,21.74063,0,2.21693,0
10.82,500.0,224.6028,14.17077,183.035,0.54552,9.63569,1236.3641,3.59632,183.035,0.54552,21.74063,0,2.21693,0
10.83,500.0,224.79698,14.16917,183.13124,0.54581,9.62417,1238.19493,3.59673,183.13124,0.54581,21.74063,0,2.21693,0
10.84,500.0,224.9909,14.16757,183.22737,0.54611,9.61267,1240.02672,3.59713,183.22737,0.54611,21.74063,0,2.21693,0
10.85,500.0,225.18455,14.16596,183.32338,0.54641,9.60118,1241.85948,3.59754,183.32338,0.54641,21.74063,0,2.21693,0
10.86,500.0,225.37793,14.16436,183.41928,0.54671,9.5897,1243.69319,3.59795,183.41928,0.54671,21.74063,0,2.21693,0
10.87,500.0,225.57106,14.16276,183.51506,0.54701,9.57824,1245.52786,3.59836,183.51506,0.54701,21.74063,0,2.21693,0
10.88,500.0,225.76391,14.16115,183.61073,0.5473,9.5668,1247.36349,3.59876,183.61073,0.5473,21.74063,0,2.21693,0
10.89,500.0,225.9565,14.15955,183.70628,0.5476,9.55538,1249.20007,3.59917,183.70628,0.5476,21.74063,0,2.21693,0
10.9,500.0,226.14883,14.15795,183.80172,0.54789,9.54397,1251.03761,3.59958,183.80172,0.54789,21.74063,0,2.21693,0
10.91,500.0,226.34089,14.15635,183.89705,0.54819,9.53257,1252.87611,3.59998,183.89705,0.54819,21.74063,0,2.21693,0
10.92,500.0,226.53269,14.15474,183.99226,0.54849,9.5212,1254.71555,3.60039,183.99226,0.54849,21.74063,0,2.21693,0
10.93,500.0,226.72422,14.15314,184.08736,0.54878,9.50984,1256.55595,3.6008,184.08736,0.54878,21.74063,0,2.21693,0
10.94,500.0,226.91548,14.15154,184.18234,0.54908,9.49849,1258.3973,3.60121,184.18234,0.54908,21.74063,0,2.21693,0
10.95,500.0,227.10648,14.14993,184.27721,0.54937,9.48716,1260.2396,3.60162,184.27721,0.54937,21.74063,0,2.21693,0
10.96,500.0,227.29722,14.14833,184.37197,0.54966,9.47585,1262.08284,3.60202,184.37197,0.54966,21.74063,0,2.21693,0
10.97,500.0,227.48769,14.14673,184.46662,0.54996,9.46455,1263.92704,3.60243,184.46662,0.54996,21.74063,0,2.21693,0
10.98,500.0,227.6779,14.14513,184.56115,0.55025,9.45327,1265.77218,3.60284,184.56115,0.55025,21.74063,0,2.21693,0
10.99,500.0,227.86784,14.14352,184.65557,0.55055,9.44201,1267.61826,3.60325,184.65557,0.55055,21.74063,0,2.21693,0
11.0,500.0,228.05752,14.14192,184.74988,0.55084,9.43076,1269.46529,3.60366,184.74988,0.55084,21.74063,0,2.21693,0
11.01,500.0,228.24693,14.14032,184.84407,0.55113,9.41953,1271.31326,3.60406,184.84407,0.55113,21.74063,0,2.21693,0
11.02,500.0,228.43608,14.13872,184.93816,0.55142,9.40831,1273.16217,3.60447,184.93816,0.55142,21.74063,0,2.21693,0
11.03,500.0,228.62497,14.13711,185.03213,0.55172,9.39711,1275.01202,3.60488,185.03213,0.55172,21.74063,0,2.21693,0
11.04,500.0,228.81358,14.13551,185.12599,0.55201,9.38593,1276.86281,3.60529,185.12599,0.55201,21.74063,0,2.21693,0
