t,Fthrust,Fdrag,m,v,Mach,a,altitude,twr,maxV,maxMach,maxAcc,minAcc,maxG,minG
57.58,0,7.64271,10.29525,162.03529,0.54933,-10.55351,17098.29392,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.59,0,7.63081,10.29525,161.92977,0.54897,-10.55235,17099.91374,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.6,0,7.61892,10.29525,161.82426,0.54861,-10.5512,17101.53251,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.61,0,7.60705,10.29525,161.71875,0.54825,-10.55004,17103.15023,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.62,0,7.59519,10.29525,161.61327,0.5479,-10.54889,17104.76689,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.63,0,7.58334,10.29525,161.50779,0.54754,-10.54774,17106.38249,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.64,0,7.57151,10.29525,161.40232,0.54718,-10.54659,17107.99705,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.65,0,7.55969,10.29525,161.29687,0.54682,-10.54544,17109.61054,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.66,0,7.54789,10.29525,161.19143,0.54647,-10.54429,17111.22298,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.67,0,7.5361,10.29525,161.08599,0.54611,-10.54314,17112.83437,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.68,0,7.52433,10.29525,160.98057,0.54575,-10.542,17114.4447,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.69,0,7.51257,10.29525,160.87517,0.54539,-10.54085,17116.05398,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.7,0,7.50082,10.29525,160.76977,0.54504,-10.53971,17117.66221,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.71,0,7.48909,10.29525,160.66438,0.54468,-10.53857,17119.26938,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.72,0,7.47738,10.29525,160.55901,0.54432,-10.53743,17120.87549,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.73,0,7.46567,10.29525,160.45365,0.54397,-10.53629,17122.48056,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.74,0,7.45399,10.29525,160.34829,0.54361,-10.53516,17124.08457,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.75,0,7.44231,10.29525,160.24295,0.54325,-10.53402,17125.68752,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.76,0,7.43065,10.29525,160.13762,0.54289,-10.53289,17127.28943,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.77,0,7.419,10.29525,160.03231,0.54254,-10.53176,17128.89028,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.78,0,7.40737,10.29525,159.927,0.54218,-10.53062,17130.49007,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.79,0,7.39575,10.29525,159.82171,0.54182,-10.52949,17132.08882,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.8,0,7.38415,10.29525,159.71642,0.54147,-10.52837,17133.68651,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.81,0,7.37256,10.29525,159.61115,0.54111,-10.52724,17135.28314,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.82,0,7.36099,10.29525,159.50589,0.54075,-10.52611,17136.87873,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.83,0,7.34942,10.29525,159.40064,0.5404,-10.52499,17138.47326,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.84,0,7.33788,10.29525,159.2954,0.54004,-10.52387,17140.06674,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.85,0,7.32634,10.29525,159.19017,0.53968,-10.52274,17141.65917,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.86,0,7.31482,10.29525,159.08496,0.53933,-10.52162,17143.25055,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.87,0,7.30332,10.29525,158.97975,0.53897,-10.5205,17144.84087,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.88,0,7.29182,10.29525,158.87456,0.53861,-10.51939,17146.43014,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.89,0,7.28035,10.29525,158.76938,0.53826,-10.51827,17148.01836,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.9,0,7.26888,10.29525,158.6642,0.5379,-10.51716,17149.60553,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.91,0,7.25743,10.29525,158.55904,0.53754,-10.51604,17151.19164,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.92,0,7.246,10.29525,158.45389,0.53719,-10.51493,17152.77671,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.93,0,7.23457,10.29525,158.34876,0.53683,-10.51382,17154.36072,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.94,0,7.22317,10.29525,158.24363,0.53647,-10.51271,17155.94368,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.95,0,7.21177,10.29525,158.13851,0.53612,-10.5116,17157.52559,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.96,0,7.20039,10.29525,158.03341,0.53576,-10.5105,17159.10645,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.97,0,7.18902,10.29525,157.92831,0.5354,-10.50939,17160.68626,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.98,0,7.17767,10.29525,157.82323,0.53505,-10.50829,17162.26502,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
57.99,0,7.16633,10.29525,157.71816,0.53469,-10.50718,17163.84273,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.0,0,7.155,10.29525,157.6131,0.53434,-10.50608,17165.41938,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.01,0,7.14369,10.29525,157.50805,0.53398,-10.50498,17166.99499,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.02,0,7.13239,10.29525,157.40301,0.53362,-10.50388,17168.56955,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.03,0,7.12111,10.29525,157.29798,0.53327,-10.50279,17170.14305,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.04,0,7.10984,10.29525,157.19296,0.53291,-10.50169,17171.7155,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.05,0,7.09858,10.29525,157.08796,0.53256,-10.50059,17173.28691,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.06,0,7.08734,10.29525,156.98296,0.5322,-10.4995,17174.85726,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.07,0,7.07611,10.29525,156.87798,0.53184,-10.49841,17176.42657,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.08,0,7.06489,10.29525,156.77301,0.53149,-10.49732,17177.99482,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.09,0,7.05369,10.29525,156.66804,0.53113,-10.49623,17179.56203,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.1,0,7.0425,10.29525,156.56309,0.53078,-10.49514,17181.12818,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.11,0,7.03132,10.29525,156.45815,0.53042,-10.49405,17182.69329,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.12,0,7.02016,10.29525,156.35322,0.53006,-10.49297,17184.25735,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.13,0,7.00901,10.29525,156.2483,0.52971,-10.49188,17185.82036,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.14,0,6.99788,10.29525,156.1434,0.52935,-10.4908,17187.38231,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.15,0,6.98676,10.29525,156.0385,0.529,-10.48972,17188.94322,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.16,0,6.97565,10.29525,155.93361,0.52864,-10.48864,17190.50308,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.17,0,6.96456,10.29525,155.82874,0.52829,-10.48756,17192.0619,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.18,0,6.95347,10.29525,155.72387,0.52793,-10.48648,17193.61966,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.19,0,6.94241,10.29525,155.61902,0.52758,-10.48541,17195.17637,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.2,0,6.93135,10.29525,155.51417,0.52722,-10.48433,17196.73204,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.21,0,6.92031,10.29525,155.40934,0.52686,-10.48326,17198.28666,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.22,0,6.90928,10.29525,155.30452,0.52651,-10.48219,17199.84023,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.23,0,6.89827,10.29525,155.19971,0.52615,-10.48111,17201.39275,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.24,0,6.88727,10.29525,155.09491,0.5258,-10.48004,17202.94422,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.25,0,6.87628,10.29525,154.99012,0.52544,-10.47898,17204.49465,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.26,0,6.86531,10.29525,154.88534,0.52509,-10.47791,17206.04402,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.27,0,6.85435,10.29525,154.78057,0.52473,-10.47684,17207.59235,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.28,0,6.8434,10.29525,154.67581,0.52438,-10.47578,17209.13963,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.29,0,6.83247,10.29525,154.57107,0.52402,-10.47471,17210.68587,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.3,0,6.82155,10.29525,154.46633,0.52367,-10.47365,17212.23106,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.31,0,6.81064,10.29525,154.3616,0.52331,-10.47259,17213.7752,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.32,0,6.79974,10.29525,154.25689,0.52296,-10.47153,17215.31829,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.33,0,6.78886,10.29525,154.15218,0.5226,-10.47047,17216.86033,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.34,0,6.778,10.29525,154.04749,0.52225,-10.46942,17218.40133,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.35,0,6.76714,10.29525,153.94281,0.52189,-10.46836,17219.94128,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.36,0,6.7563,10.29525,153.83813,0.52154,-10.46731,17221.48019,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.37,0,6.74547,10.29525,153.73347,0.52118,-10.46625,17223.01805,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.38,0,6.73466,10.29525,153.62882,0.52083,-10.4652,17224.55486,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.39,0,6.72385,10.29525,153.52418,0.52047,-10.46415,17226.09062,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.4,0,6.71307,10.29525,153.41955,0.52012,-10.4631,17227.62534,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.41,0,6.70229,10.29525,153.31493,0.51976,-10.46205,17229.15901,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.42,0,6.69153,10.29525,153.21032,0.51941,-10.46101,17230.69164,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.43,0,6.68078,10.29525,153.10572,0.51905,-10.45996,17232.22322,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.44,0,6.67004,10.29525,153.00113,0.5187,-10.45892,17233.75375,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.45,0,6.65932,10.29525,152.89655,0.51835,-10.45788,17235.28324,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.46,0,6.64861,10.29525,152.79198,0.51799,-10.45683,17236.81168,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.47,0,6.63791,10.29525,152.68742,0.51764,-10.45579,17238.33908,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.48,0,6.62723,10.29525,152.58287,0.51728,-10.45475,17239.86543,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.49,0,6.61655,10.29525,152.47834,0.51693,-10.45372,17241.39074,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.5,0,6.6059,10.29525,152.37381,0.51657,-10.45268,17242.915,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.51,0,6.59525,10.29525,152.26929,0.51622,-10.45165,17244.43822,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.52,0,6.58462,10.29525,152.16479,0.51586,-10.45061,17245.96039,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.53,0,6.574,10.29525,152.06029,0.51551,-10.44958,17247.48151,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.54,0,6.56339,10.29525,151.95581,0.51516,-10.44855,17249.00159,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.55,0,6.5528,10.29525,151.85133,0.5148,-10.44752,17250.52063,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.56,0,6.54222,10.29525,151.74687,0.51445,-10.44649,17252.03862,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.57,0,6.53165,10.29525,151.64241,0.51409,-10.44546,17253.55556,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.58,0,6.52109,10.29525,151.53797,0.51374,-10.44443,17255.07147,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.59,0,6.51055,10.29525,151.43353,0.51339,-10.44341,17256.58632,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.6,0,6.50002,10.29525,151.32911,0.51303,-10.44238,17258.10014,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.61,0,6.4895,10.29525,151.2247,0.51268,-10.44136,17259.61291,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.62,0,6.479,10.29525,151.12029,0.51232,-10.44034,17261.12463,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.63,0,6.46851,10.29525,151.0159,0.51197,-10.43932,17262.63531,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.64,0,6.45803,10.29525,150.91152,0.51162,-10.4383,17264.14495,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.65,0,6.44756,10.29525,150.80714,0.51126,-10.43728,17265.65354,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.66,0,6.43711,10.29525,150.70278,0.51091,-10.43627,17267.16109,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.67,0,6.42667,10.29525,150.59843,0.51055,-10.43525,17268.6676,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.68,0,6.41624,10.29525,150.49409,0.5102,-10.43424,17270.17306,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.69,0,6.40583,10.29525,150.38975,0.50985,-10.43322,17271.67748,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.7,0,6.39542,10.29525,150.28543,0.50949,-10.43221,17273.18086,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.71,0,6.38503,10.29525,150.18112,0.50914,-10.4312,17274.68319,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.72,0,6.37466,10.29525,150.07682,0.50879,-10.43019,17276.18448,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.73,0,6.36429,10.29525,149.97253,0.50843,-10.42918,17277.68472,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.74,0,6.35394,10.29525,149.86824,0.50808,-10.42818,17279.18393,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.75,0,6.3436,10.29525,149.76397,0.50773,-10.42717,17280.68209,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.76,0,6.33327,10.29525,149.65971,0.50737,-10.42617,17282.17921,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.77,0,6.32296,10.29525,149.55546,0.50702,-10.42516,17283.67528,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.78,0,6.31266,10.29525,149.45122,0.50667,-10.42416,17285.17032,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.79,0,6.30237,10.29525,149.34699,0.50631,-10.42316,17286.66431,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.8,0,6.29209,10.29525,149.24276,0.50596,-10.42216,17288.15726,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.81,0,6.28183,10.29525,149.13855,0.50561,-10.42116,17289.64916,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.82,0,6.27158,10.29525,149.03435,0.50525,-10.42017,17291.14003,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.83,0,6.26134,10.29525,148.93016,0.5049,-10.41917,17292.62985,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.84,0,6.25111,10.29525,148.82598,0.50455,-10.41818,17294.11863,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.85,0,6.2409,10.29525,148.72181,0.50419,-10.41718,17295.60637,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.86,0,6.23069,10.29525,148.61764,0.50384,-10.41619,17297.09307,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.87,0,6.2205,10.29525,148.51349,0.50349,-10.4152,17298.57872,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.88,0,6.21033,10.29525,148.40935,0.50313,-10.41421,17300.06334,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.89,0,6.20016,10.29525,148.30522,0.50278,-10.41322,17301.54691,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.9,0,6.19001,10.29525,148.20109,0.50243,-10.41224,17303.02944,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.91,0,6.17987,10.29525,148.09698,0.50207,-10.41125,17304.51093,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.92,0,6.16974,10.29525,147.99288,0.50172,-10.41026,17305.99138,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.93,0,6.15963,10.29525,147.88879,0.50137,-10.40928,17307.47079,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.94,0,6.14952,10.29525,147.7847,0.50102,-10.4083,17308.94916,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.95,0,6.13943,10.29525,147.68063,0.50066,-10.40732,17310.42648,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.96,0,6.12936,10.29525,147.57657,0.50031,-10.40634,17311.90277,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.97,0,6.11929,10.29525,147.47251,0.49996,-10.40536,17313.37802,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.98,0,6.10924,10.29525,147.36847,0.4996,-10.40438,17314.85222,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
58.99,0,6.09919,10.29525,147.26444,0.49925,-10.4034,17316.32538,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.0,0,6.08917,10.29525,147.16041,0.4989,-10.40243,17317.79751,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.01,0,6.07915,10.29525,147.0564,0.49855,-10.40145,17319.26859,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.02,0,6.06914,10.29525,146.95239,0.49819,-10.40048,17320.73864,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.03,0,6.05915,10.29525,146.8484,0.49784,-10.39951,17322.20764,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.04,0,6.04917,10.29525,146.74441,0.49749,-10.39854,17323.67561,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.05,0,6.0392,10.29525,146.64044,0.49714,-10.39757,17325.14253,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.06,0,6.02925,10.29525,146.53647,0.49678,-10.3966,17326.60841,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.07,0,6.0193,10.29525,146.43251,0.49643,-10.39563,17328.07326,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.08,0,6.00937,10.29525,146.32857,0.49608,-10.39467,17329.53706,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.09,0,5.99945,10.29525,146.22463,0.49573,-10.3937,17330.99983,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.1,0,5.98954,10.29525,146.1207,0.49537,-10.39274,17332.46156,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.11,0,5.97965,10.29525,146.01678,0.49502,-10.39178,17333.92224,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.12,0,5.96976,10.29525,145.91288,0.49467,-10.39082,17335.38189,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.13,0,5.95989,10.29525,145.80898,0.49432,-10.38986,17336.8405,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.14,0,5.95003,10.29525,145.70509,0.49397,-10.3889,17338.29807,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.15,0,5.94019,10.29525,145.60121,0.49361,-10.38794,17339.7546,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.16,0,5.93035,10.29525,145.49734,0.49326,-10.38698,17341.2101,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.17,0,5.92053,10.29525,145.39348,0.49291,-10.38603,17342.66455,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.18,0,5.91072,10.29525,145.28963,0.49256,-10.38507,17344.11797,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.19,0,5.90092,10.29525,145.18579,0.4922,-10.38412,17345.57034,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.2,0,5.89113,10.29525,145.08196,0.49185,-10.38317,17347.02168,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.21,0,5.88135,10.29525,144.97813,0.4915,-10.38222,17348.47198,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.22,0,5.87159,10.29525,144.87432,0.49115,-10.38127,17349.92124,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.23,0,5.86184,10.29525,144.77052,0.4908,-10.38032,17351.36947,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.24,0,5.8521,10.29525,144.66672,0.49045,-10.37937,17352.81665,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.25,0,5.84237,10.29525,144.56294,0.49009,-10.37843,17354.2628,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.26,0,5.83265,10.29525,144.45916,0.48974,-10.37748,17355.70791,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.27,0,5.82295,10.29525,144.3554,0.48939,-10.37654,17357.15199,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.28,0,5.81326,10.29525,144.25164,0.48904,-10.3756,17358.59502,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.29,0,5.80358,10.29525,144.1479,0.48869,-10.37465,17360.03702,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.3,0,5.79391,10.29525,144.04416,0.48833,-10.37371,17361.47798,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.31,0,5.78425,10.29525,143.94043,0.48798,-10.37277,17362.9179,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.32,0,5.77461,10.29525,143.83671,0.48763,-10.37184,17364.35679,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.33,0,5.76497,10.29525,143.733,0.48728,-10.3709,17365.79464,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.34,0,5.75535,10.29525,143.62931,0.48693,-10.36996,17367.23145,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.35,0,5.74574,10.29525,143.52561,0.48658,-10.36903,17368.66722,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.36,0,5.73614,10.29525,143.42193,0.48622,-10.3681,17370.10196,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
59.37,0,5.72656,10.29525,143.31826,0.48587,-10.36716,17371.53566,0.0,514.25976,1.72113,21.89325,-32.45527,2.23249,-3.30952
